I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-35,150,185,-57,-110,168,19,-68,-82,-128,-161,49
-34,150,184,-58,-109,167,19,-69,-82,-128,-162,49
-34,150,184,-58,-109,167,18,-69,-82,-128,-162,49
-34,150,184,-58,-109,167,18,-69,-82,-128,-162,48
-35,150,185,-57,-110,168,18,-69,-82,-128,-163,48
-35,150,185,-57,-110,168,19,-69,-81,-129,-163,48
-34,150,184,-58,-109,167,19,-69,-81,-129,-163,48
-34,151,185,-58,-109,168,18,-69,-82,-129,-163,47
-34,151,185,-58,-109,168,18,-69,-81,-129,-163,48
-34,151,185,-58,-109,168,18,-69,-81,-129,-163,48
-33,151,184,-59,-108,168,18,-69,-81,-129,-163,48
-33,152,185,-59,-109,169,19,-69,-81,-129,-163,48
-35,152,187,-58,-111,170,20,-68,-80,-129,-164,46
-36,152,188,-58,-112,170,23,-66,-76,-130,-166,45
-39,152,191,-56,-115,172,28,-62,-71,-132,-169,42
-43,152,195,-54,-119,174,35,-57,-63,-136,-175,37
-49,151,200,-51,-124,176,44,-48,-51,-142,-182,32
-54,151,205,-48,-129,178,56,-36,-34,-148,-191,25
-60,150,210,-45,-135,180,70,-18,-11,-155,-201,17
-63,148,211,-42,-137,180,86,8,21,-160,-210,9
-64,146,210,-41,-137,178,104,39,63,-161,-219,1
-61,145,206,-42,-133,176,120,75,114,-155,-224,-5
-54,146,200,-46,-127,173,135,112,171,-140,-221,-7
-45,152,197,-53,-121,175,144,140,222,-118,-213,-4
-35,163,198,-64,-116,181,146,156,256,-92,-199,5
-25,180,205,-77,-115,193,139,151,259,-65,-178,21
-16,205,221,-94,-118,213,120,124,222,-41,-151,43
-8,234,242,-113,-125,238,94,77,145,-21,-119,72
-1,265,266,-132,-133,266,59,15,31,-10,-83,106
6,297,291,-151,-142,294,18,-57,-113,-3,-43,145
14,329,315,-171,-150,322,-28,-135,-275,4,6,190
25,358,333,-191,-154,346,-77,-213,-440,10,59,239
37,383,346,-210,-154,365,-127,-288,-594,10,110,287
47,401,354,-224,-153,378,-169,-350,-726,4,155,330
56,410,354,-233,-149,382,-203,-398,-829,-12,185,362
61,410,349,-235,-144,380,-224,-431,-899,-45,197,381
59,403,344,-231,-142,374,-231,-447,-938,-93,189,386
53,385,332,-219,-139,359,-225,-448,-948,-151,162,378
45,357,312,-201,-133,335,-208,-434,-934,-211,120,356
34,322,288,-178,-127,305,-183,-408,-903,-273,69,325
22,282,260,-152,-119,271,-153,-375,-866,-332,11,288
11,236,225,-123,-107,231,-118,-333,-816,-374,-43,250
4,187,183,-95,-89,185,-83,-285,-753,-395,-90,211
-2,141,143,-69,-72,142,-51,-236,-685,-401,-131,174
-8,103,111,-47,-59,107,-19,-186,-615,-397,-165,140
-13,74,87,-30,-50,81,7,-139,-545,-380,-188,111
-15,56,71,-20,-43,64,24,-102,-477,-350,-199,90
-17,50,67,-16,-42,59,33,-77,-418,-319,-202,75
-19,53,72,-17,-45,63,38,-60,-366,-291,-203,65
-22,61,83,-19,-52,72,41,-48,-319,-267,-202,56
-25,71,96,-23,-60,84,42,-41,-274,-241,-196,51
-26,84,110,-29,-68,97,41,-39,-234,-217,-190,47
-28,96,124,-34,-76,110,41,-38,-196,-195,-184,46
-29,107,136,-39,-82,122,40,-39,-163,-176,-178,44
-30,117,147,-43,-88,132,39,-38,-132,-158,-172,44
-29,126,155,-48,-92,141,38,-37,-106,-142,-165,46
-28,133,161,-52,-94,147,36,-38,-86,-131,-159,48
-27,139,166,-56,-96,153,34,-39,-71,-122,-155,50
-27,143,170,-58,-98,157,34,-39,-59,-117,-151,52
-27,145,172,-59,-99,159,34,-38,-52,-113,-150,52
-27,145,172,-59,-99,159,34,-38,-46,-111,-149,53
-27,145,172,-59,-99,159,34,-38,-43,-109,-150,52
-27,145,172,-59,-99,159,34,-37,-40,-108,-151,50
-28,144,172,-58,-100,158,35,-36,-36,-106,-151,50
-28,144,172,-58,-100,158,35,-35,-33,-104,-152,48
-28,144,172,-58,-100,158,36,-34,-29,-102,-152,47
-28,145,173,-58,-100,159,35,-34,-27,-102,-153,46
-28,146,174,-59,-101,160,35,-33,-23,-100,-152,46
-28,147,175,-59,-101,161,36,-33,-20,-99,-151,47
-27,147,174,-60,-100,161,35,-33,-19,-99,-151,47
-27,148,175,-60,-101,162,35,-33,-17,-98,-150,47
-27,148,175,-60,-101,162,35,-34,-16,-97,-150,48
-27,147,174,-60,-100,161,35,-34,-15,-96,-150,48
-27,147,174,-60,-100,161,35,-34,-14,-95,-151,47
-27,147,174,-60,-100,161,35,-34,-13,-94,-152,46
-27,148,175,-60,-101,162,36,-34,-11,-93,-152,46
-27,149,176,-61,-101,163,36,-33,-10,-92,-151,46
-26,149,175,-61,-100,162,36,-33,-9,-92,-151,45
-26,150,176,-62,-101,163,36,-32,-7,-91,-150,45
-26,151,177,-62,-101,164,36,-32,-6,-90,-149,46
-25,151,176,-63,-100,164,34,-34,-6,-91,-149,46
-25,150,175,-62,-100,163,35,-33,-5,-89,-149,47
-25,150,175,-62,-100,163,34,-34,-4,-89,-149,47
-26,149,175,-61,-100,162,33,-34,-4,-89,-150,45
-26,149,175,-61,-100,162,33,-34,-3,-88,-151,45
-26,150,176,-62,-101,163,33,-34,-2,-87,-151,44
-26,150,176,-62,-101,163,33,-33,0,-86,-151,44
-26,151,177,-62,-101,164,34,-32,1,-85,-150,44
-26,152,178,-63,-102,165,32,-32,2,-86,-150,44
-25,152,177,-63,-101,165,32,-32,3,-85,-149,45
-25,152,177,-63,-101,165,33,-32,4,-85,-148,46
-25,152,177,-63,-101,165,32,-33,4,-85,-148,47
-25,152,177,-63,-101,165,32,-33,4,-84,-149,47
-25,151,176,-63,-100,164,32,-34,4,-84,-149,46
-25,151,176,-63,-100,164,33,-33,5,-83,-150,46
-25,151,176,-63,-100,164,33,-33,6,-82,-150,46
-25,151,176,-63,-100,164,34,-32,7,-81,-150,46
-24,152,176,-64,-100,164,35,-31,9,-80,-149,46
-24,152,176,-64,-100,164,35,-30,10,-79,-148,48
-24,152,176,-64,-100,164,35,-30,11,-79,-146,49
-23,152,175,-64,-99,164,34,-31,10,-80,-147,48
-23,152,175,-64,-99,164,34,-31,11,-79,-147,49
-23,152,175,-64,-99,164,34,-31,11,-78,-147,48
-23,152,175,-64,-99,164,34,-31,12,-78,-147,48
-23,152,175,-64,-99,164,34,-30,12,-77,-147,47
-23,153,176,-65,-99,165,34,-29,13,-76,-147,47
-22,153,175,-65,-98,164,34,-28,15,-75,-147,47
-22,154,176,-66,-99,165,34,-28,15,-76,-147,46
-22,154,176,-66,-99,165,34,-27,16,-75,-146,47
-22,155,177,-66,-99,166,34,-27,17,-75,-145,48
-22,155,177,-66,-99,166,34,-27,17,-75,-144,49
-22,155,177,-66,-99,166,34,-27,18,-74,-144,49
-22,155,177,-66,-99,166,34,-27,18,-74,-144,49
-22,155,177,-66,-99,166,34,-27,19,-73,-144,48
-22,155,177,-66,-99,166,34,-26,20,-72,-145,48
-22,155,177,-66,-99,166,34,-25,21,-71,-145,48
-21,155,176,-67,-98,166,35,-24,22,-70,-144,47
-21,156,177,-67,-99,167,34,-24,23,-70,-144,47
-20,156,176,-68,-98,166,35,-23,23,-70,-143,47
-20,156,176,-68,-98,166,35,-23,24,-70,-142,48
-19,156,175,-68,-97,166,36,-23,25,-69,-141,49
-19,156,175,-68,-97,166,36,-23,25,-69,-140,50
-20,155,175,-67,-97,165,35,-24,25,-69,-141,50
-20,155,175,-67,-97,165,35,-24,25,-68,-141,49
-20,154,174,-67,-97,164,36,-23,26,-66,-140,50
-20,154,174,-67,-97,164,35,-22,27,-65,-140,49
-20,154,174,-67,-97,164,36,-21,28,-64,-140,50
-20,155,175,-67,-97,165,35,-21,28,-64,-139,49
-19,155,174,-68,-96,165,36,-20,29,-64,-138,50
-19,156,175,-68,-97,166,36,-19,30,-63,-137,51
-18,156,174,-69,-96,165,35,-20,29,-64,-137,51
-18,156,174,-69,-96,165,35,-20,29,-64,-137,51
-18,156,174,-69,-96,165,35,-20,29,-64,-137,51
-18,156,174,-69,-96,165,35,-21,29,-63,-137,51
-18,156,174,-69,-96,165,35,-20,30,-62,-137,51
-17,156,173,-69,-95,165,35,-19,31,-61,-136,51
-17,156,173,-69,-95,165,35,-18,32,-61,-135,52
-17,156,173,-69,-95,165,35,-17,32,-60,-134,53
-16,157,173,-70,-94,165,34,-17,32,-60,-133,53
-15,157,172,-71,-93,165,34,-16,32,-60,-132,54
-15,158,173,-71,-94,166,34,-15,32,-59,-131,55
-14,158,172,-72,-93,165,32,-16,31,-60,-131,55
-14,158,172,-72,-93,165,32,-16,31,-59,-131,56
-13,158,171,-72,-92,165,32,-15,31,-58,-130,56
-13,158,171,-72,-92,165,31,-15,31,-57,-130,56
-13,158,171,-72,-92,165,31,-15,32,-56,-129,57
-12,159,171,-73,-91,165,30,-14,31,-56,-129,56
-11,160,171,-74,-91,166,30,-14,31,-55,-127,58
-10,161,171,-75,-90,166,29,-14,30,-55,-126,58
-10,162,172,-76,-91,167,29,-14,30,-55,-124,60
-9,162,171,-76,-90,167,27,-15,28,-55,-124,61
-9,162,171,-76,-90,167,27,-15,27,-54,-122,62
-8,162,170,-77,-89,166,26,-15,25,-53,-122,63
-8,162,170,-77,-89,166,25,-16,23,-52,-121,64
-7,163,170,-78,-88,167,23,-17,21,-52,-121,64
-7,163,170,-78,-88,167,23,-16,19,-51,-120,65
-6,164,170,-79,-88,167,22,-16,17,-50,-118,66
-5,165,170,-80,-87,168,21,-17,15,-51,-117,66
-4,166,170,-81,-87,168,19,-19,12,-51,-116,67
-4,167,171,-81,-87,169,18,-19,9,-51,-113,69
-3,167,170,-82,-86,169,17,-20,6,-51,-112,71
-2,168,170,-83,-86,169,15,-22,2,-52,-111,73
-2,168,170,-83,-86,169,14,-24,-1,-52,-110,74
-1,168,169,-83,-85,169,12,-25,-4,-52,-109,75
-1,168,169,-83,-85,169,11,-27,-8,-51,-108,76
-1,168,169,-83,-85,169,10,-28,-12,-51,-108,77
0,169,169,-84,-84,169,9,-30,-16,-52,-107,78
0,169,169,-84,-84,169,8,-31,-20,-52,-105,79
1,171,170,-86,-84,171,6,-33,-24,-53,-104,81
1,172,171,-86,-85,172,5,-35,-28,-53,-103,83
2,172,170,-87,-84,171,3,-38,-33,-54,-102,84
2,173,171,-87,-84,172,2,-40,-38,-55,-100,86
3,174,171,-88,-84,173,-1,-43,-43,-56,-101,86
3,174,171,-88,-84,173,-2,-45,-47,-57,-100,87
4,175,171,-89,-83,173,-2,-47,-51,-57,-100,88
4,176,172,-90,-84,174,-4,-49,-56,-58,-100,87
4,176,172,-90,-84,174,-5,-51,-59,-59,-99,88
4,177,173,-90,-84,175,-5,-52,-62,-59,-98,90
4,178,174,-91,-85,176,-6,-54,-65,-60,-97,91
4,179,175,-91,-85,177,-8,-57,-69,-63,-97,91
4,179,175,-91,-85,177,-9,-60,-72,-65,-97,91
3,179,176,-91,-86,178,-9,-61,-74,-65,-97,92
2,179,177,-90,-87,178,-9,-63,-77,-67,-99,91
1,179,178,-90,-88,179,-9,-65,-79,-69,-101,90
1,178,177,-89,-88,178,-8,-65,-80,-70,-101,90
0,179,179,-89,-89,179,-8,-66,-82,-72,-103,88
-2,179,181,-88,-91,180,-7,-67,-83,-74,-105,87
-3,179,182,-88,-92,181,-6,-66,-82,-75,-106,87
-3,179,182,-88,-92,181,-5,-67,-83,-78,-108,86
-5,180,185,-87,-95,183,-5,-68,-84,-80,-110,85
-6,179,185,-86,-95,182,-3,-68,-83,-83,-112,84
-8,178,186,-85,-97,182,-2,-69,-83,-85,-114,83
-9,177,186,-84,-97,182,-2,-70,-84,-88,-117,80
-11,177,188,-83,-99,183,-1,-69,-84,-90,-120,79
-13,176,189,-81,-101,183,0,-69,-84,-91,-122,78
-14,174,188,-80,-101,181,1,-68,-83,-92,-124,76
-15,174,189,-79,-102,182,2,-68,-82,-94,-126,74
-16,174,190,-79,-103,182,4,-66,-81,-95,-127,74
-17,174,191,-78,-104,183,4,-66,-80,-96,-128,73
-18,173,191,-77,-104,182,6,-65,-79,-97,-129,73
-18,173,191,-77,-104,182,6,-66,-78,-99,-131,71
-19,173,192,-77,-105,183,6,-66,-78,-101,-133,69
-20,172,192,-76,-106,182,7,-66,-77,-102,-135,68
-21,171,192,-75,-106,182,8,-66,-77,-104,-138,65
-22,171,193,-74,-107,182,9,-65,-75,-104,-140,63
-23,170,193,-73,-108,182,10,-65,-75,-106,-143,61
-24,170,194,-73,-109,182,11,-63,-73,-107,-144,60
-25,169,194,-72,-109,182,11,-63,-73,-108,-145,59
-25,169,194,-72,-109,182,12,-63,-72,-110,-147,58
-25,169,194,-72,-109,182,12,-63,-71,-112,-147,57
-25,169,194,-72,-109,182,12,-64,-71,-113,-149,56
-26,168,194,-71,-110,181,13,-64,-70,-114,-149,56
-26,167,193,-70,-109,180,14,-64,-70,-115,-151,55
-26,167,193,-70,-109,180,14,-64,-70,-116,-152,53
-27,166,193,-69,-110,180,15,-64,-69,-116,-152,53
-27,166,193,-69,-110,180,15,-64,-69,-117,-153,52
-28,165,193,-68,-110,179,16,-63,-68,-116,-153,52
-28,165,193,-68,-110,179,16,-62,-68,-117,-153,51
-28,165,193,-68,-110,179,16,-62,-67,-117,-153,51
-28,165,193,-68,-110,179,17,-62,-67,-117,-153,51
-27,165,192,-69,-109,179,16,-63,-67,-119,-154,51
-27,165,192,-69,-109,179,16,-63,-67,-119,-154,50
-27,165,192,-69,-109,179,16,-63,-67,-119,-155,50
-27,165,192,-69,-109,179,17,-63,-67,-119,-155,50
-27,164,191,-68,-109,178,18,-62,-66,-118,-155,50
-27,164,191,-68,-109,178,18,-61,-66,-118,-155,50
-27,165,192,-69,-109,179,18,-61,-66,-119,-156,48
-27,165,192,-69,-109,179,18,-61,-65,-119,-156,49
-27,165,192,-69,-109,179,19,-60,-65,-120,-156,49
-27,165,192,-69,-109,179,19,-60,-64,-120,-156,49
-28,165,193,-68,-110,179,20,-59,-63,-120,-155,51
-28,165,193,-68,-110,179,20,-59,-63,-120,-156,51
-28,165,193,-68,-110,179,20,-59,-63,-120,-157,51
-29,164,193,-67,-111,179,20,-59,-62,-120,-157,51
-29,165,194,-68,-111,180,20,-59,-62,-120,-157,50
-29,165,194,-68,-111,180,20,-58,-61,-120,-157,50
-29,165,194,-68,-111,180,20,-58,-60,-120,-157,50
-29,165,194,-68,-111,180,21,-57,-59,-120,-157,50
-29,165,194,-68,-111,180,21,-57,-59,-120,-157,51
-29,166,195,-68,-112,181,21,-56,-58,-120,-156,51
-29,165,194,-68,-111,180,21,-57,-58,-120,-156,51
-28,165,193,-68,-110,179,21,-57,-58,-120,-156,51
-29,165,194,-68,-111,180,20,-58,-58,-120,-157,50
-29,165,194,-68,-111,180,19,-58,-58,-120,-157,49
-30,165,195,-67,-112,180,19,-58,-58,-120,-158,49
-30,165,195,-67,-112,180,19,-58,-58,-120,-158,48
-30,165,195,-67,-112,180,19,-58,-58,-120,-158,47
-30,165,195,-67,-112,180,19,-58,-57,-121,-158,47
-30,165,195,-67,-112,180,19,-58,-57,-121,-158,48
-30,165,195,-67,-112,180,19,-58,-56,-121,-158,49
-30,164,194,-67,-112,179,21,-57,-55,-120,-157,50
-30,164,194,-67,-112,179,21,-57,-55,-121,-158,50
-31,164,195,-66,-113,180,21,-57,-55,-121,-158,50
-31,164,195,-66,-113,180,21,-57,-54,-121,-159,49
-31,164,195,-66,-113,180,22,-57,-54,-120,-159,49
-31,164,195,-66,-113,180,22,-57,-53,-120,-159,48
-31,165,196,-67,-113,181,23,-56,-52,-119,-159,48
-30,165,195,-67,-112,180,23,-56,-52,-120,-160,47
-30,166,196,-68,-113,181,23,-56,-51,-120,-159,48
-30,166,196,-68,-113,181,24,-56,-51,-120,-159,48
-30,167,197,-68,-113,182,24,-56,-51,-120,-159,49
-30,167,197,-68,-113,182,24,-56,-51,-121,-159,49
-30,167,197,-68,-113,182,24,-57,-51,-121,-160,48
-30,167,197,-68,-113,182,24,-57,-52,-121,-160,48
-30,167,197,-68,-113,182,24,-57,-52,-121,-161,47
-30,167,197,-68,-113,182,24,-58,-53,-121,-162,47
-31,167,198,-68,-114,183,24,-58,-53,-121,-162,47
-30,167,197,-68,-113,182,23,-58,-53,-121,-162,47
-30,167,197,-68,-113,182,23,-58,-54,-121,-162,47
-31,167,198,-68,-114,183,23,-58,-54,-122,-162,47
-31,167,198,-68,-114,183,22,-58,-55,-122,-162,47
-31,167,198,-68,-114,183,22,-59,-55,-122,-162,47
-31,167,198,-68,-114,183,22,-59,-55,-122,-163,47
-31,167,198,-68,-114,183,22,-59,-56,-122,-163,47
-31,167,198,-68,-114,183,21,-60,-56,-122,-163,46
-31,167,198,-68,-114,183,21,-60,-56,-121,-163,46
-31,167,198,-68,-114,183,21,-59,-56,-121,-163,46
-31,168,199,-68,-115,184,21,-59,-56,-121,-163,46
-30,168,198,-69,-114,183,20,-60,-57,-122,-163,46
-30,169,199,-69,-114,184,20,-60,-57,-122,-163,47
-30,169,199,-69,-114,184,20,-60,-58,-122,-162,48
-29,170,199,-70,-114,185,19,-61,-59,-123,-163,47
-29,170,199,-70,-114,185,18,-62,-60,-124,-163,47
-29,169,198,-70,-113,184,19,-61,-60,-123,-163,48
-30,169,199,-69,-114,184,19,-61,-60,-123,-163,47
-30,169,199,-69,-114,184,19,-61,-61,-123,-164,46
-30,169,199,-69,-114,184,19,-61,-61,-122,-164,46
-30,169,199,-69,-114,184,19,-61,-61,-122,-163,46
-30,169,199,-69,-114,184,19,-61,-62,-122,-163,46
-30,169,199,-69,-114,184,19,-62,-63,-123,-162,47
-29,169,198,-70,-113,184,19,-62,-63,-123,-162,47
-29,169,198,-70,-113,184,18,-63,-64,-123,-162,47
-29,169,198,-70,-113,184,18,-63,-65,-124,-162,46
-30,169,199,-69,-114,184,18,-64,-65,-124,-163,46
-30,169,199,-69,-114,184,17,-64,-66,-124,-163,46
-30,168,198,-69,-114,183,17,-64,-66,-124,-164,46
-30,168,198,-69,-114,183,17,-64,-66,-124,-164,46
-30,168,198,-69,-114,183,17,-64,-66,-124,-164,46
-30,168,198,-69,-114,183,17,-64,-66,-124,-163,46
-29,168,197,-69,-113,183,17,-64,-67,-124,-163,46
-29,168,197,-69,-113,183,17,-64,-67,-124,-163,46
-29,168,197,-69,-113,183,17,-65,-67,-124,-163,46
-29,168,197,-69,-113,183,16,-65,-68,-124,-163,46
-30,168,198,-69,-114,183,16,-65,-69,-125,-163,46
-30,167,197,-68,-113,182,17,-64,-68,-124,-163,47
-30,167,197,-68,-113,182,17,-64,-69,-124,-163,47
-30,167,197,-68,-113,182,18,-64,-69,-124,-163,47
-29,167,196,-69,-112,182,17,-65,-70,-125,-164,46
-29,167,196,-69,-112,182,17,-65,-70,-125,-163,46
-29,167,196,-69,-112,182,17,-65,-71,-125,-163,46
-29,166,195,-68,-112,181,18,-64,-70,-124,-162,46
-29,166,195,-68,-112,181,17,-65,-71,-125,-163,46
-29,165,194,-68,-111,180,17,-65,-71,-125,-163,46
-29,165,194,-68,-111,180,16,-66,-72,-125,-164,45
-29,164,193,-67,-111,179,16,-66,-73,-126,-164,45
-30,164,194,-67,-112,179,16,-65,-72,-125,-164,45
-30,164,194,-67,-112,179,17,-65,-72,-124,-164,45
-29,164,193,-67,-111,179,16,-66,-72,-125,-165,44
-29,164,193,-67,-111,179,16,-66,-72,-126,-165,45
-29,164,193,-67,-111,179,16,-66,-72,-126,-164,45
-29,164,193,-67,-111,179,16,-66,-72,-127,-164,45
-29,164,193,-67,-111,179,16,-66,-72,-127,-164,45
-29,164,193,-67,-111,179,16,-67,-73,-128,-165,45
-29,164,193,-67,-111,179,16,-67,-73,-127,-165,45
-30,163,193,-66,-111,178,17,-66,-72,-126,-164,46
-30,163,193,-66,-111,178,17,-66,-72,-125,-164,46
-29,164,193,-67,-111,179,17,-67,-73,-126,-165,45
-29,164,193,-67,-111,179,17,-66,-73,-126,-164,45
-29,164,193,-67,-111,179,18,-66,-73,-126,-164,46
-29,164,193,-67,-111,179,18,-66,-73,-126,-164,46
-29,164,193,-67,-111,179,18,-66,-73,-127,-164,46
-29,164,193,-67,-111,179,18,-66,-74,-127,-164,46
-29,164,193,-67,-111,179,18,-67,-74,-128,-164,46
-29,164,193,-67,-111,179,18,-67,-75,-128,-164,46
-30,164,194,-67,-112,179,19,-67,-74,-127,-164,47
-30,164,194,-67,-112,179,19,-67,-74,-127,-164,47
-30,164,194,-67,-112,179,19,-67,-74,-126,-164,47
-29,164,193,-67,-111,179,19,-67,-75,-127,-164,46
-29,164,193,-67,-111,179,19,-67,-75,-127,-164,46
-29,164,193,-67,-111,179,19,-67,-75,-127,-164,46
-29,165,194,-68,-111,180,20,-67,-75,-127,-164,46
-29,164,193,-67,-111,179,19,-68,-76,-128,-164,46
-29,164,193,-67,-111,179,19,-69,-77,-128,-165,45
-29,164,193,-67,-111,179,19,-69,-77,-129,-165,45
-29,163,192,-67,-110,178,21,-68,-76,-128,-164,46
-30,163,193,-66,-111,178,21,-68,-76,-128,-164,45
-30,163,193,-66,-111,178,22,-68,-76,-128,-164,45
-29,163,192,-67,-110,178,22,-68,-76,-127,-163,45
-29,164,193,-67,-111,179,21,-68,-77,-128,-164,44
-29,164,193,-67,-111,179,21,-68,-76,-128,-164,44
-29,164,193,-67,-111,179,20,-68,-76,-128,-164,44
-29,164,193,-67,-111,179,20,-69,-77,-129,-164,44
-29,163,192,-67,-110,178,20,-68,-76,-128,-163,45
-30,163,193,-66,-111,178,20,-68,-76,-128,-163,45
-30,163,193,-66,-111,178,20,-68,-76,-128,-163,45
-30,163,193,-66,-111,178,20,-68,-77,-128,-163,45
-30,163,193,-66,-111,178,20,-68,-77,-127,-163,45
-29,163,192,-67,-110,178,20,-67,-76,-127,-162,45
-29,163,192,-67,-110,178,20,-67,-76,-127,-162,45
-29,164,193,-67,-111,179,20,-68,-77,-128,-163,44
-29,164,193,-67,-111,179,20,-69,-77,-128,-162,45
-28,164,192,-68,-110,178,20,-69,-77,-129,-162,45
-28,164,192,-68,-110,178,20,-69,-77,-129,-163,44
-29,164,193,-67,-111,179,20,-69,-77,-129,-163,44
-28,163,191,-67,-109,177,20,-69,-77,-129,-163,44
-28,163,191,-67,-109,177,20,-69,-77,-128,-163,44
-29,163,192,-67,-110,178,22,-68,-76,-127,-162,45
-29,163,192,-67,-110,178,22,-68,-76,-127,-162,45
-29,163,192,-67,-110,178,23,-68,-75,-127,-161,46
-28,163,191,-67,-109,177,22,-69,-76,-128,-161,45
-28,164,192,-68,-110,178,23,-68,-76,-127,-161,45
-28,164,192,-68,-110,178,23,-68,-75,-127,-160,46
-28,165,193,-68,-110,179,23,-67,-75,-126,-160,46
-27,165,192,-69,-109,179,23,-67,-75,-126,-160,46
-27,166,193,-69,-110,180,23,-66,-75,-125,-160,46
-26,167,193,-70,-109,180,23,-65,-74,-125,-160,46
-26,168,194,-71,-110,181,24,-64,-73,-123,-159,47
-25,169,194,-72,-109,182,24,-64,-73,-123,-159,47
-24,170,194,-73,-109,182,24,-62,-71,-122,-157,48
-24,172,196,-74,-110,184,24,-63,-71,-122,-157,48
-23,173,196,-75,-109,185,23,-64,-70,-122,-157,48
-23,174,197,-75,-110,186,24,-63,-69,-121,-156,50
-22,175,197,-76,-109,186,23,-63,-68,-120,-155,50
-22,177,199,-77,-110,188,24,-62,-66,-118,-153,52
-22,179,201,-78,-111,190,24,-62,-64,-117,-153,53
-21,180,201,-79,-111,191,24,-62,-63,-116,-152,53
-21,181,202,-80,-111,192,24,-61,-61,-114,-151,54
-21,182,203,-80,-112,193,24,-61,-60,-113,-150,55
-21,183,204,-81,-112,194,23,-62,-60,-114,-150,56
-20,185,205,-82,-112,195,21,-63,-60,-114,-150,56
-18,186,204,-84,-111,195,19,-64,-60,-114,-150,56
-17,188,205,-85,-111,197,17,-65,-60,-114,-149,57
-15,189,204,-87,-109,197,15,-65,-59,-112,-148,58
-14,190,204,-88,-109,197,14,-63,-57,-110,-146,60
-13,191,204,-89,-108,198,13,-63,-57,-109,-146,60
-13,192,205,-89,-109,199,13,-62,-56,-108,-145,60
-13,191,204,-89,-108,198,13,-61,-56,-108,-145,60
-13,190,203,-88,-108,197,12,-62,-58,-109,-146,59
-14,189,203,-87,-108,196,11,-62,-61,-111,-147,58
-14,187,201,-86,-107,194,10,-64,-64,-113,-148,58
-14,185,199,-85,-106,192,8,-67,-69,-116,-149,56
-15,184,199,-84,-107,192,7,-70,-72,-117,-150,56
-16,182,198,-83,-107,190,6,-72,-74,-118,-151,56
-17,182,199,-82,-108,191,5,-74,-76,-120,-152,55
-17,181,198,-82,-107,190,6,-74,-76,-119,-152,55
-17,181,198,-82,-107,190,7,-74,-76,-119,-152,55
-18,181,199,-81,-108,190,8,-73,-75,-119,-152,54
-18,180,198,-81,-108,189,9,-73,-76,-119,-152,54
-17,180,197,-81,-107,189,9,-72,-76,-119,-151,54
-17,179,196,-81,-106,188,9,-72,-76,-119,-151,54
-17,178,195,-80,-106,187,10,-71,-75,-118,-151,55
-17,176,193,-79,-105,185,10,-71,-76,-118,-152,54
-17,175,192,-79,-104,184,10,-71,-76,-118,-152,54
-18,174,192,-78,-105,183,10,-72,-76,-120,-153,53
-18,172,190,-77,-104,181,10,-71,-76,-120,-153,52
-19,171,190,-76,-104,181,11,-71,-76,-120,-154,52
-19,170,189,-75,-104,180,11,-71,-77,-122,-155,51
-20,169,189,-74,-104,179,12,-71,-78,-122,-155,51
-21,169,190,-74,-105,180,12,-71,-78,-124,-156,50
-22,168,190,-73,-106,179,13,-70,-78,-124,-156,49
-23,168,191,-72,-107,180,13,-70,-79,-125,-158,48
-24,167,191,-71,-107,179,14,-69,-80,-126,-159,47
-25,166,191,-70,-108,179,15,-69,-80,-127,-160,45
-26,166,192,-70,-109,179,16,-68,-80,-127,-161,45
-26,165,191,-69,-108,178,16,-68,-80,-127,-162,44
-26,165,191,-69,-108,178,17,-69,-81,-128,-163,43
-26,164,190,-69,-108,177,17,-69,-81,-128,-163,42
-26,164,190,-69,-108,177,17,-69,-82,-129,-164,42
-26,163,189,-68,-107,176,17,-69,-81,-129,-163,42
-26,162,188,-68,-107,175,17,-69,-82,-130,-163,41
-26,162,188,-68,-107,175,16,-70,-83,-131,-164,41
-26,162,188,-68,-107,175,16,-70,-84,-131,-164,40
-26,161,187,-67,-106,174,16,-70,-85,-132,-165,40
-27,161,188,-67,-107,175,17,-69,-84,-131,-164,41
-27,161,188,-67,-107,175,17,-69,-85,-131,-164,40
-27,160,187,-66,-107,174,17,-69,-85,-132,-165,40
-27,160,187,-66,-107,174,17,-69,-86,-133,-166,39
-27,160,187,-66,-107,174,17,-69,-86,-133,-166,39
-27,159,186,-66,-106,173,17,-69,-86,-134,-166,39
-27,159,186,-66,-106,173,17,-69,-85,-134,-166,39
-27,159,186,-66,-106,173,17,-69,-85,-135,-166,38
-27,159,186,-66,-106,173,16,-69,-86,-135,-167,38
-28,158,186,-65,-107,172,17,-69,-85,-134,-166,39
-28,158,186,-65,-107,172,16,-69,-85,-134,-167,39
-29,157,186,-64,-107,172,17,-68,-84,-133,-166,40
-29,157,186,-64,-107,172,17,-68,-84,-133,-166,40
-29,157,186,-64,-107,172,18,-68,-84,-133,-166,40
-29,157,186,-64,-107,172,18,-68,-84,-132,-166,40
-29,157,186,-64,-107,172,19,-67,-83,-132,-166,41
-28,158,186,-65,-107,172,19,-68,-84,-133,-167,40
-28,158,186,-65,-107,172,19,-68,-84,-133,-167,40
-28,158,186,-65,-107,172,18,-69,-84,-133,-167,40
-28,158,186,-65,-107,172,18,-69,-84,-133,-167,39
